"url","template","indexable","robots","canonical","in_sitemap"
"https://kindredtrips.com/resort/hotel-riu-negril","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-negril","true"
"https://kindredtrips.com/resort/hotel-riu-ocho-rios","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-ocho-rios","true"
"https://kindredtrips.com/resort/hotel-riu-palace-antillas","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-palace-antillas","false"
"https://kindredtrips.com/resort/hotel-riu-palace-aquarelle","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-aquarelle","true"
"https://kindredtrips.com/resort/hotel-riu-palace-aruba","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-aruba","true"
"https://kindredtrips.com/resort/hotel-riu-palace-baja-california","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-palace-baja-california","false"
"https://kindredtrips.com/resort/hotel-riu-palace-bavaro","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-bavaro","true"
"https://kindredtrips.com/resort/hotel-riu-palace-cabo-san-lucas","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-cabo-san-lucas","true"
"https://kindredtrips.com/resort/hotel-riu-palace-costa-mujeres","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-costa-mujeres","true"
"https://kindredtrips.com/resort/hotel-riu-palace-costa-rica","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-costa-rica","true"
"https://kindredtrips.com/resort/hotel-riu-palace-jamaica","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-palace-jamaica","false"
"https://kindredtrips.com/resort/hotel-riu-palace-kukulkan","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-palace-kukulkan","false"
"https://kindredtrips.com/resort/hotel-riu-palace-las-americas","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-palace-las-americas","false"
"https://kindredtrips.com/resort/hotel-riu-palace-macao","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-palace-macao","false"
"https://kindredtrips.com/resort/hotel-riu-palace-mexico","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-mexico","true"
"https://kindredtrips.com/resort/hotel-riu-palace-pacifico","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-palace-pacifico","false"
"https://kindredtrips.com/resort/hotel-riu-palace-paradise-island","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-palace-paradise-island","false"
"https://kindredtrips.com/resort/hotel-riu-palace-peninsula","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-peninsula","true"
"https://kindredtrips.com/resort/hotel-riu-palace-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-punta-cana","true"
"https://kindredtrips.com/resort/hotel-riu-palace-tropical-bay","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-palace-tropical-bay","true"
"https://kindredtrips.com/resort/hotel-riu-playa-blanca","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-playa-blanca","true"
"https://kindredtrips.com/resort/hotel-riu-playacar","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-playacar","true"
"https://kindredtrips.com/resort/hotel-riu-reggae","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-reggae","false"
"https://kindredtrips.com/resort/hotel-riu-republica","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-republica","false"
"https://kindredtrips.com/resort/hotel-riu-santa-fe","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-santa-fe","true"
"https://kindredtrips.com/resort/hotel-riu-tequila","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-tequila","true"
"https://kindredtrips.com/resort/hotel-riu-vallarta","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-vallarta","true"
"https://kindredtrips.com/resort/hotel-riu-ventura","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-ventura","true"
"https://kindredtrips.com/resort/hotel-riu-yucatan","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-yucatan","true"
"https://kindredtrips.com/resort/hotel-serendipity-tortuguero","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-serendipity-tortuguero","false"
"https://kindredtrips.com/resort/hotel-soleil-pacifico","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-soleil-pacifico","true"
"https://kindredtrips.com/resort/hotel-villas-playa-samara-beach-front","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-villas-playa-samara-beach-front","true"
"https://kindredtrips.com/resort/hotel-xcaret-arte","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-xcaret-arte","false"
"https://kindredtrips.com/resort/hotel-xcaret-mexico","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-xcaret-mexico","true"
"https://kindredtrips.com/resort/hyatt-vivid-grand-island","resort","false","noindex, follow","https://kindredtrips.com/resort/hyatt-vivid-grand-island","false"
"https://kindredtrips.com/resort/hyatt-vivid-playa-del-carmen","resort","false","noindex, follow","https://kindredtrips.com/resort/hyatt-vivid-playa-del-carmen","false"
"https://kindredtrips.com/resort/hyatt-vivid-punta-cana-sept-1","resort","false","noindex, follow","https://kindredtrips.com/resort/hyatt-vivid-punta-cana-sept-1","false"
"https://kindredtrips.com/resort/hyatt-zilara-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/hyatt-zilara-cancun","false"
"https://kindredtrips.com/resort/hyatt-zilara-cap-cana","resort","false","noindex, follow","https://kindredtrips.com/resort/hyatt-zilara-cap-cana","false"
"https://kindredtrips.com/resort/hyatt-zilara-riviera-maya","resort","false","noindex, follow","https://kindredtrips.com/resort/hyatt-zilara-riviera-maya","false"
"https://kindredtrips.com/resort/hyatt-zilara-rose-hall-nov-1","resort","false","noindex, follow","https://kindredtrips.com/resort/hyatt-zilara-rose-hall-nov-1","false"
"https://kindredtrips.com/resort/hyatt-ziva-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hyatt-ziva-cancun","true"
"https://kindredtrips.com/resort/hyatt-ziva-cap-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hyatt-ziva-cap-cana","true"
"https://kindredtrips.com/resort/hyatt-ziva-los-cabos","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hyatt-ziva-los-cabos","true"
"https://kindredtrips.com/resort/hyatt-ziva-puerto-vallarta","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hyatt-ziva-puerto-vallarta","true"
"https://kindredtrips.com/resort/hyatt-ziva-rose-hall-nov-1","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hyatt-ziva-rose-hall-nov-1","true"
"https://kindredtrips.com/resort/iberostar-origin-laguna-azul","resort","false","noindex, follow","https://kindredtrips.com/resort/iberostar-origin-laguna-azul","false"
"https://kindredtrips.com/resort/iberostar-selection-bavaro-suites","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-selection-bavaro-suites","true"
"https://kindredtrips.com/resort/iberostar-selection-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-selection-cancun","true"
"https://kindredtrips.com/resort/iberostar-selection-coral-bavaro","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-selection-coral-bavaro","true"
"https://kindredtrips.com/resort/iberostar-selection-coral-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/iberostar-selection-coral-cancun","false"
"https://kindredtrips.com/resort/iberostar-selection-hacienda-dominicus","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-selection-hacienda-dominicus","true"
"https://kindredtrips.com/resort/iberostar-selection-paraiso-lindo","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-selection-paraiso-lindo","true"
"https://kindredtrips.com/resort/iberostar-selection-paraiso-maya-suites","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-selection-paraiso-maya-suites","true"
"https://kindredtrips.com/resort/iberostar-selection-playa-mita","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-selection-playa-mita","true"
"https://kindredtrips.com/resort/iberostar-selection-rose-hall-suites","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-selection-rose-hall-suites","true"
"https://kindredtrips.com/resort/iberostar-waves-costa-dorada","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-waves-costa-dorada","true"
"https://kindredtrips.com/resort/iberostar-waves-cozumel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-waves-cozumel","true"
"https://kindredtrips.com/resort/iberostar-waves-dominicana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-waves-dominicana","true"
"https://kindredtrips.com/resort/iberostar-waves-paraiso-beach","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-waves-paraiso-beach","true"
"https://kindredtrips.com/resort/iberostar-waves-paraiso-del-mar","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-waves-paraiso-del-mar","true"
"https://kindredtrips.com/resort/iberostar-waves-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-waves-punta-cana","true"
"https://kindredtrips.com/resort/iberostar-waves-rose-hall-beach","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-waves-rose-hall-beach","true"
"https://kindredtrips.com/resort/iberostar-waves-tucan","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/iberostar-waves-tucan","true"
"https://kindredtrips.com/resort/impression-isla-mujeres-by-secrets","resort","false","noindex, follow","https://kindredtrips.com/resort/impression-isla-mujeres-by-secrets","false"
"https://kindredtrips.com/resort/impression-moxche-by-secrets","resort","false","noindex, follow","https://kindredtrips.com/resort/impression-moxche-by-secrets","false"
"https://kindredtrips.com/resort/impressive-premium-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/impressive-premium-punta-cana","true"
"https://kindredtrips.com/resort/infinity-bay-spa-and-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/infinity-bay-spa-and-beach-resort","true"
"https://kindredtrips.com/resort/island-inn-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/island-inn-hotel","true"
"https://kindredtrips.com/resort/izla-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/izla-hotel","true"
"https://kindredtrips.com/resort/jade-mountain-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/jade-mountain-resort","false"
"https://kindredtrips.com/resort/jamaica-inn","resort","false","noindex, follow","https://kindredtrips.com/resort/jamaica-inn","false"
"https://kindredtrips.com/resort/jewel-dunn-s-river-beach-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/jewel-dunn-s-river-beach-resort-and-spa","false"
"https://kindredtrips.com/resort/jewel-grande-montego-bay-resort-and-spa-nov-1","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/jewel-grande-montego-bay-resort-and-spa-nov-1","true"
"https://kindredtrips.com/resort/jewel-palm-beach","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/jewel-palm-beach","true"
"https://kindredtrips.com/resort/jewel-paradise-cove-beach-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/jewel-paradise-cove-beach-resort-and-spa","false"
"https://kindredtrips.com/resort/joia-aruba-by-iberostar","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/joia-aruba-by-iberostar","true"
"https://kindredtrips.com/resort/joia-bavaro-by-iberostar","resort","false","noindex, follow","https://kindredtrips.com/resort/joia-bavaro-by-iberostar","false"
"https://kindredtrips.com/resort/joia-paraiso-by-iberostar","resort","false","noindex, follow","https://kindredtrips.com/resort/joia-paraiso-by-iberostar","false"
"https://kindredtrips.com/resort/joia-rose-hall-by-iberostar","resort","false","noindex, follow","https://kindredtrips.com/resort/joia-rose-hall-by-iberostar","false"
"https://kindredtrips.com/resort/jolly-beach-antigua","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/jolly-beach-antigua","true"
"https://kindredtrips.com/resort/jumby-bay-island-an-oetker-collection-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/jumby-bay-island-an-oetker-collection-hotel","true"
"https://kindredtrips.com/resort/jw-marriott-all-inclusive-costa-mujeres","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/jw-marriott-all-inclusive-costa-mujeres","true"
"https://kindredtrips.com/resort/jw-marriott-guanacaste-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/jw-marriott-guanacaste-resort-and-spa","true"
"https://kindredtrips.com/resort/kempinski-hotel-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/kempinski-hotel-cancun","true"
"https://kindredtrips.com/resort/keyonna-beach","resort","false","noindex, follow","https://kindredtrips.com/resort/keyonna-beach","false"
"https://kindredtrips.com/resort/kimpton-tres-rios","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/kimpton-tres-rios","true"
"https://kindredtrips.com/resort/kore-tulum-retreat-and-spa-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/kore-tulum-retreat-and-spa-resort","false"
"https://kindredtrips.com/resort/krystal-beach-acapulco","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/krystal-beach-acapulco","true"
"https://kindredtrips.com/resort/krystal-grand-los-cabos","resort","false","noindex, follow","https://kindredtrips.com/resort/krystal-grand-los-cabos","false"
"https://kindredtrips.com/resort/kunuku-resort-all-inclusive-curacao-trademark-by-wyndham","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/kunuku-resort-all-inclusive-curacao-trademark-by-wyndham","true"
"https://kindredtrips.com/resort/la-casa-de-la-playa","resort","false","noindex, follow","https://kindredtrips.com/resort/la-casa-de-la-playa","false"
"https://kindredtrips.com/resort/la-quinta-gran-bahia-cuastecomates","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/la-quinta-gran-bahia-cuastecomates","true"
"https://kindredtrips.com/resort/la-tambora-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/la-tambora-beach-resort","true"
"https://kindredtrips.com/resort/ladera-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/ladera-resort","false"
"https://kindredtrips.com/resort/laguna-suites","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/laguna-suites","true"
"https://kindredtrips.com/resort/laluna-boutique-hotel-and-villas","resort","false","noindex, follow","https://kindredtrips.com/resort/laluna-boutique-hotel-and-villas","false"
"https://kindredtrips.com/resort/las-brisas-huatulco","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/las-brisas-huatulco","true"
"https://kindredtrips.com/resort/las-hadas-by-brisas","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/las-hadas-by-brisas","true"
"https://kindredtrips.com/resort/las-palmas-by-the-sea","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/las-palmas-by-the-sea","true"
"https://kindredtrips.com/resort/le-blanc-spa-resort-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/le-blanc-spa-resort-cancun","false"
"https://kindredtrips.com/resort/le-blanc-spa-resort-los-cabos","resort","false","noindex, follow","https://kindredtrips.com/resort/le-blanc-spa-resort-los-cabos","false"
"https://kindredtrips.com/resort/le-blanc-turks-and-caicos","resort","false","noindex, follow","https://kindredtrips.com/resort/le-blanc-turks-and-caicos","false"
"https://kindredtrips.com/resort/le-reve-by-mij-beachfront-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/le-reve-by-mij-beachfront-hotel","true"
"https://kindredtrips.com/resort/legends-beach-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/legends-beach-hotel","true"
"https://kindredtrips.com/resort/lifestyle-crown-and-residence-suites","resort","false","noindex, follow","https://kindredtrips.com/resort/lifestyle-crown-and-residence-suites","false"
"https://kindredtrips.com/resort/lifestyle-tropical-beach-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/lifestyle-tropical-beach-resort-and-spa","true"
"https://kindredtrips.com/resort/lighthouse-pointe-at-grand-lucayan-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/lighthouse-pointe-at-grand-lucayan-resort","true"
"https://kindredtrips.com/resort/live-aqua-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/live-aqua-cancun","false"
"https://kindredtrips.com/resort/live-aqua-punta-cana","resort","false","noindex, follow","https://kindredtrips.com/resort/live-aqua-punta-cana","false"
"https://kindredtrips.com/resort/lopesan-caoba-lagoon-resort-may","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/lopesan-caoba-lagoon-resort-may","true"
"https://kindredtrips.com/resort/lopesan-costa-bavaro-resort-spa-and-casino","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/lopesan-costa-bavaro-resort-spa-and-casino","true"
"https://kindredtrips.com/resort/lopesan-serenity-bay-resort-spa-and-casino-may","resort","false","noindex, follow","https://kindredtrips.com/resort/lopesan-serenity-bay-resort-spa-and-casino-may","false"
"https://kindredtrips.com/resort/lopesan-splash-cove-may","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/lopesan-splash-cove-may","true"
"https://kindredtrips.com/resort/los-arcos-suites","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/los-arcos-suites","true"
"https://kindredtrips.com/resort/mahekal-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/mahekal-beach-resort","true"
"https://kindredtrips.com/resort/majestic-colonial-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/majestic-colonial-punta-cana","true"
"https://kindredtrips.com/resort/majestic-elegance-costa-mujeres","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/majestic-elegance-costa-mujeres","true"
"https://kindredtrips.com/resort/majestic-elegance-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/majestic-elegance-punta-cana","true"
"https://kindredtrips.com/resort/majestic-mirage-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/majestic-mirage-punta-cana","true"
"https://kindredtrips.com/resort/manchebo-beach-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/manchebo-beach-resort-and-spa","false"
"https://kindredtrips.com/resort/mango-bay-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/mango-bay-hotel","true"
"https://kindredtrips.com/resort/mangos-jamaica","resort","false","noindex, follow","https://kindredtrips.com/resort/mangos-jamaica","false"
"https://kindredtrips.com/resort/mangrove-beach-corendon-curacao-all-inclusive-resort-curio-by-hilton","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/mangrove-beach-corendon-curacao-all-inclusive-resort-curio-by-hilton","true"
"https://kindredtrips.com/resort/manta-island-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/manta-island-resort","true"
"https://kindredtrips.com/resort/margaritaville-beach-resort-playa-flamingo","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/margaritaville-beach-resort-playa-flamingo","true"
"https://kindredtrips.com/resort/margaritaville-island-reserve-cap-cana-hammock","resort","false","noindex, follow","https://kindredtrips.com/resort/margaritaville-island-reserve-cap-cana-hammock","false"
"https://kindredtrips.com/resort/margaritaville-island-reserve-cap-cana-wave","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/margaritaville-island-reserve-cap-cana-wave","true"
"https://kindredtrips.com/resort/margaritaville-island-reserve-resort-roatan-2027","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/margaritaville-island-reserve-resort-roatan-2027","true"
"https://kindredtrips.com/resort/margaritaville-island-reserve-riviera-cancun-by-karisma","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/margaritaville-island-reserve-riviera-cancun-by-karisma","true"
"https://kindredtrips.com/resort/marien-puerto-plata","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/marien-puerto-plata","true"
"https://kindredtrips.com/resort/marina-fiesta-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/marina-fiesta-resort-and-spa","true"
"https://kindredtrips.com/resort/marival-distinct-residences-and-spa-handwritten-collection-riviera-nayarit","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/marival-distinct-residences-and-spa-handwritten-collection-riviera-nayarit","true"
"https://kindredtrips.com/resort/marival-emotions-resort-and-suites-riviera-nayarit-by-mercure","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/marival-emotions-resort-and-suites-riviera-nayarit-by-mercure","true"
"https://kindredtrips.com/resort/marquis-los-cabos","resort","false","noindex, follow","https://kindredtrips.com/resort/marquis-los-cabos","false"
"https://kindredtrips.com/resort/marriott-cancun-an-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/marriott-cancun-an-all-inclusive-resort","true"
"https://kindredtrips.com/resort/marriott-miches-beach-an-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/marriott-miches-beach-an-all-inclusive-resort","true"
"https://kindredtrips.com/resort/matachica-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/matachica-resort-and-spa","false"
"https://kindredtrips.com/resort/maya-tulum-by-g-hotels","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/maya-tulum-by-g-hotels","true"
"https://kindredtrips.com/resort/melia-caribe-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/melia-caribe-beach-resort","true"
"https://kindredtrips.com/resort/melia-casa-maya-cancun-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/melia-casa-maya-cancun-all-inclusive","true"
"https://kindredtrips.com/resort/melia-cozumel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/melia-cozumel","true"
"https://kindredtrips.com/resort/melia-puerto-vallarta","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/melia-puerto-vallarta","true"
"https://kindredtrips.com/resort/melia-punta-cana-beach","resort","false","noindex, follow","https://kindredtrips.com/resort/melia-punta-cana-beach","false"
"https://kindredtrips.com/resort/merrils-beach-resort-ii","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/merrils-beach-resort-ii","true"
"https://kindredtrips.com/resort/merrils-beach-resort-iii","resort","false","noindex, follow","https://kindredtrips.com/resort/merrils-beach-resort-iii","false"
"https://kindredtrips.com/resort/mia-reef-isla-mujeres","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/mia-reef-isla-mujeres","true"
"https://kindredtrips.com/resort/moon-palace-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/moon-palace-cancun","true"
"https://kindredtrips.com/resort/moon-palace-jamaica","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/moon-palace-jamaica","true"
"https://kindredtrips.com/resort/moon-palace-nizuc-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/moon-palace-nizuc-cancun","true"
"https://kindredtrips.com/resort/moon-palace-the-grand-turks-and-caicos","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/moon-palace-the-grand-turks-and-caicos","true"
"https://kindredtrips.com/resort/naviva-a-four-seasons-resort-punta-mita-mexico","resort","false","noindex, follow","https://kindredtrips.com/resort/naviva-a-four-seasons-resort-punta-mita-mexico","false"
"https://kindredtrips.com/resort/nayara-bocas-del-toro-all-inclusive","resort","false","noindex, follow","https://kindredtrips.com/resort/nayara-bocas-del-toro-all-inclusive","false"
"https://kindredtrips.com/resort/nickelodeon-hotels-and-resorts-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/nickelodeon-hotels-and-resorts-punta-cana","true"
"https://kindredtrips.com/resort/nickelodeon-hotels-and-resorts-riviera-maya-gourmet-all-inclusive-by-karisma","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/nickelodeon-hotels-and-resorts-riviera-maya-gourmet-all-inclusive-by-karisma","true"
"https://kindredtrips.com/resort/o2-beach-club-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/o2-beach-club-and-spa","true"
"https://kindredtrips.com/resort/occidental-at-xcaret-destination","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/occidental-at-xcaret-destination","true"
"https://kindredtrips.com/resort/occidental-caribe","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/occidental-caribe","true"
"https://kindredtrips.com/resort/occidental-costa-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/occidental-costa-cancun","true"
"https://kindredtrips.com/resort/occidental-cozumel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/occidental-cozumel","true"
"https://kindredtrips.com/resort/occidental-nuevo-vallarta","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/occidental-nuevo-vallarta","true"
"https://kindredtrips.com/resort/occidental-papagayo","resort","false","noindex, follow","https://kindredtrips.com/resort/occidental-papagayo","false"
"https://kindredtrips.com/resort/occidental-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/occidental-punta-cana","true"
"https://kindredtrips.com/resort/occidental-tamarindo","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/occidental-tamarindo","true"
"https://kindredtrips.com/resort/occidental-tucancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/occidental-tucancun","true"
"https://kindredtrips.com/resort/ocean-allure-costa-mujeres","resort","false","noindex, follow","https://kindredtrips.com/resort/ocean-allure-costa-mujeres","false"
"https://kindredtrips.com/resort/ocean-blue-and-sand-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/ocean-blue-and-sand-beach-resort","true"
"https://kindredtrips.com/resort/ocean-coral-and-turquesa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/ocean-coral-and-turquesa","true"
"https://kindredtrips.com/resort/ocean-coral-spring","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/ocean-coral-spring","true"
"https://kindredtrips.com/resort/ocean-eden-bay-adults-only","resort","false","noindex, follow","https://kindredtrips.com/resort/ocean-eden-bay-adults-only","false"
"https://kindredtrips.com/resort/ocean-el-faro","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/ocean-el-faro","true"
"https://kindredtrips.com/resort/ocean-maya-royale","resort","false","noindex, follow","https://kindredtrips.com/resort/ocean-maya-royale","false"
"https://kindredtrips.com/resort/ocean-riviera-paradise","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/ocean-riviera-paradise","true"
"https://kindredtrips.com/resort/ocean-spa-hotel","resort","false","noindex, follow","https://kindredtrips.com/resort/ocean-spa-hotel","false"
"https://kindredtrips.com/resort/oceana-resort-conventions","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/oceana-resort-conventions","true"
"https://kindredtrips.com/resort/oceans-at-carina-bay","resort","false","noindex, follow","https://kindredtrips.com/resort/oceans-at-carina-bay","false"
